term,definition,POS,notes
-тельство,"-ence, -ance, -tion, -ity, -ment, etc. [suffix used to form abstract nouns from verbs]",suffix,
-ти,The infinitive ending of a minority of Russian verbs; most verbs instead use -ть,suffix,
-тие,"-tion, -ence, -ance, -ity, etc. (suffix used to form abstract nouns from verbs)",suffix,
-тирать,"Combining form used to form imperfective counterparts of prefixed derivatives of тереть (to rub, to grate)",affix,
-то,(particle used to give intonational emphasis to a part of speech); some- (an indefinite particle used in the various compound pronouns),particle/particle,colloquial]  
-ть,The infinitive ending of the majority of Russian verbs (some use -ти or -чь),suffix,
-тязать,"Combining form used to form prefixed imperfective verbs with the approximate meaning ""ask"", ""pull""",affix,
-у,Accusative case suffix for feminine nouns ending with -а or -я,suffix,
-ун,"Suffix appended to verbs to create a masculine noun, normally denoting an actor",suffix,
-ун-,-un-,affix,chemistry] 
-уть,"Combining form used to form verbs meaning approximately ""to shoe""",suffix,
-учий,"Adjective-forming suffix, added to intransitive verbs, indicating being in the state of that verb",suffix,
-ушие,Suffix forming abstract nouns,suffix,
-ушка,"(added to (normally feminine) nouns, forms diminutives, sometimes with a further change in meaning); (added to verbs, forms instruments or tools); (added to adjectives or numerals, forms colloquial nouns with the meaning of a carrier of the adjective's or numeral's properties)",suffix/suffix/suffix,  
-хитить,"Combining form used to form prefixed perfective verbs with various meanings, e.g. ""to steal"" or ""to lift""",affix,
-це,"-y, -ling forming diminutive nouns",suffix,
-цепить,"Combining form used to form prefixed perfective verbs with the approximate meaning of ""to catch, to fasten, to hook, to grasp""",affix,
-ция,Abstract noun-forming suffix: -tion,suffix,
-цкий,alternative form of -ский,suffix,
-цо,"neuter noun forming suffix; -y, -ling (forming diminutive nouns)",suffix/suffix, 
-чатый,"adjective-forming suffix, added to nouns, indicating having the characteristic of that noun; sometimes a relational adjective is formed instead",suffix,
-чать,"Combining form used to form perfective verbs with the approximate meaning ""to begin""",affix,
-ческий,"Used to form adjectives from nouns or sometimes other adjectives, often relational (meaning ""related to X"")",suffix,
-чивый,"Used to form adjectives from verbs, with the meaning ""having the characteristic of X""",suffix,
-чик,Diminutive suffix; alternative form of -щик after coronal obstruents,suffix/suffix, 
-чинать,Combining form used to form imperfective counterparts of prefixed derivatives of -чать (to begin),affix,
-читать,"Combining form used to form imperfective counterparts of prefixed derivatives of честь (to read, to consider, originally also to count)",affix,
-чь,The infinitive ending of some Russian verbs whose root ends in /k/ or /g/,suffix,
-ша,"Forms female equivalents of nouns denoting males, or nouns denoting the wife of the male equivalent; Used to make diminutive forms of words, including personal names. When added to personal names, the name is normally truncated, typically down to a single syllable consisting of a consonant + vowel",suffix/suffix,feminine]  masculine or feminine] 
-шество,"alternative form of -ство: -hood, -ness, -ity",suffix,
-шибить,"Combining form used to form prefixed perfective verbs with the approximate meanings ""to hit"", ""to hurt""",affix,
-шний,Suffix used to form adjectives from adverbs and prepositions,suffix,
-шок,"Suffix added to normally masculine nouns to form diminutives, sometimes with a further change in meaning",suffix,
-щепить,"Combining form used to form verbs meaning approximately ""to chip""",affix,
-щик,"Suffix added to nouns, verbs and sometimes adjectives to form masculine agent nouns: -er, -or",suffix,
-ывать,"Used to form imperfective verbs from prefixed perfective verbs. Normally used with stems ending in paired non-palatal consonants, but occasionally found with stems ending in paired palatal consonants, with the consonant becoming non-palatal before this suffix; Used to form frequentative verbs from non-prefixed verbs",suffix/suffix, 
-ый,Masculine nominative singular adjective ending; -ed,suffix/suffix, 
-ын,alternative form of -ин: 's [possessive suffix],suffix,
-ыня,forms feminine equivalents of masculine animate nouns; forms abstract nouns from adjectives; forms place nouns from nouns and adjectives; forms nouns of various senses; see -ня for specifics,suffix/suffix/suffix/suffix,   
-ыч,A masculine patronymic suffix added to a given name ending in a hard (unpalatalized) consonant: son of,suffix,colloquial] 
-ышка,"Diminutive suffix forming nouns from adjectives, with a colloquial character",suffix,
-ышко,"Creates diminutives of neuter nouns, sometimes with a particularizing sense",suffix,
-ь,"(forms nouns denoting objects or (usually) abstract concepts from verbs, or occasionally from adjectives)",suffix,
-ьба,Forms abstract or action nouns,suffix,
-ье,"Abstract noun suffix; forms part of larger suffixes such as -енье, -анье, -тье, and exists on its own especially as a suffix added to compound words; Suffix used to create names of locations in conjunction with prefixes",suffix/suffix, 
-ю-,"Used to form adjectives of the form ""N times removed"", referring to types of cousins. Originally the genitive dual ending of дъва",interfix,
-юшка,alternative form of -ушка,suffix,
-я,Noun-forming diminutive suffix used after a soft (palatalized) consonant,suffix,
-явый,"Suffix used to form adjectives from nouns or other adjectives, usually describing characteristics; approximately equivalent to -y",suffix,
-яга,"Suffix forming nouns denoting a possessor of a certain quality, often intensifying, and usually colloquial or informal; Suffix forming augmentatives or low colloquial forms of a noun",suffix/suffix, 
-як,a being/thing with a given characteristic; often of a colloquial nature: -er; suffix forming nouns of various meanings; inhabitant or native,suffix/suffix/suffix,added to adjectives]   added to nouns] 
-яние,"-tion, -ence, -ance, -ity, etc. (suffix used to form abstract nouns from verbs; added especially to verbs ending in -ять; variant of -ание)",suffix,
-янин,"Suffix used to form nouns from other nouns, usually referring to inhabitants of a given place or occupations",suffix,
-янка,"suffix appended to nouns to form related nouns of various sorts, both animate and inanimate, generally referring to more specific objects than the base lemma; often referring to plants or animals",suffix,
-яной,"adjective-forming suffix, added to materials, indicating being composed of or related to that material; normally forms relational adjectives",suffix,
-яный,"adjective-forming suffix, added to materials, indicating being composed of or related to that material; normally forms relational adjectives",suffix,
-яр,Usually denoting occupation or agent. Compare to -арь,suffix,
-яснить,"Combining form used to form prefixed perfective verbs with the approximate meaning ""to clarify, to explain""; Combining form used to form prefixed perfective verbs with the approximate meaning ""to become clear""",affix/affix, 
